url,title,image_url,description,amount_raised,days_running,labels
https://www.gofundme.com/f/nzm7n-support-enriques-dream-restaurant-opening?qid=ac823184676f2c3da1bbae3d71d4ae22,Support Enrique's Dream Restaurant Opening,https://images.gofundme.com/H03Qo-UIAzJg5VYhsHPzQ84lyuk=/128x128/https://www.gofundme.com/person/profiles/a43bca3ded8a4b27927617202341099a_1000015847,"Hello, my name is Enrique, Chef and Owner of Borinquen Lunch Box and now the new owner of the Clubhouse Restaurant at Aquia Harbour Borinquen Bar & Grill. It was a hard decision to run this GoFundMe to raise money for the restaurant. In the beginning, thanks to some very good friends that helped by investing in the restaurant with good startup capital. But as we began paying dues, like the security deposit and first month for the restaurant, applying for the permit, licenses, and insurances, we got a couple of small pieces of equipment. But mainly, we had to take some of the restaurant capital and put it in Borinquen Lunch Box to keep it running, especially to pay $4000.00 to repair the generator, something that took us by surprise.
So now we are facing a shortfall in capital to be able to open the restaurant on time by our deadline. We applied for a couple of capital loans but were denied because our restaurant is not in operation yet. They were all asking for a minimum of 6 months in operation and at least $250,000 in revenue. So I came to a hard decision to ask for help from all of you. If there is any way that you all can donate and help us open this restaurant, I will be very grateful. That will help us buy a new and needed commercial oven and eventually a new beer fridge for the bar. Enough to pay the new hires' training until we open the restaurant. Also, buy the startup inventory and provisions: food, beverage, and liquor.
We will appreciate any donations. I know some people like to stay anonymous, but please leave us your phone number or email to thank you .
GOD BLESS YOU!
Enrique & Mary",2555,3.0,"Logo, Advertising, Palm trees"
https://www.gofundme.com/f/keep-consorte-restaurant-open-help-chef-miguel?qid=ac823184676f2c3da1bbae3d71d4ae22,Keep Consorte Restaurant Open: Help Chef Miguel,https://images.gofundme.com/2SHaeG2FsYuv0eRNg_1_1kQZKRE=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95259411_1759357304410411_r.png,"AYUDA para la recuperación De CHEF MIGUEL Y El Restaurante CONSORTE
En Junio 2025 el Chef Miguel sufrió una caída con la cual se fracturó un tobillo y se afectó severamente de su hombro. Tuvo que ser intervenido quirúrgicamente y tuvo que cerrar el negocio varias semanas para su recuperación. Ésto afectó severamente las finanzas y operaciones del negocio. Aún así sin estar completamente recuperado siguió trabajando y luchando día a día desde su silla de ruedas . Cuando algo así ocurre no solo se afecta Miguel sino se afectan empleados y todo lo que conlleva el negocio .
Consorte es un restaurante donde se disfruta de buena comida, música y buen servicio en un ambiente cálido y familiar.
Consorte Restaurant Ayuda a la comunidad con empleo local, estimula la economía y preservación Cultura Cubana.
Humildemente necesitamos su ayuda. La meta es $40k antes de OCTUBRE 8 que son los
costó debido para mantener el Restaurante abierto. Su Donación será Extremadamente Agradecidos. Sinceramente les pido de Corazón con Fe en Dios adelante!
Gracias por su Apoyo ! Team Consorte !
WE NEED YOUR HELP to keep CONSORTE RESTAURANT Opened!!!
In June 2025 Chef Miguel suffered a fall which fractured his ankle and his right shoulder. This incident let to emergency surgery to reconstruct Miguel’s ankle. We had to close the restaurant for severals weeks. Miguel even without being completely recupere kept working every day in his wheel chair. When something like this happens it not only affects Miguel, but also the business, the employees and everything that has to do with the Restaurant.
Consorte Restaurant is a restaurant where you have a great time, the food is delicious, great cuban drinks, service and a warm quality family place. We gladly help our community by bringing local jobs, boosting the economy with bringing authentic Cuban Culture food and flair to the upcoming town of Luquillo Plaza.
We humbly need your help. We need a miracle of 40K by OCTOBER 8. This is the cost owed to date to keep the Restaurant Open. Your donation will be extremely appreciated.
Sincerely, with open heart.
Team Consorte",5319,5.0,"Customer, Cleanliness, Food truck"
https://www.gofundme.com/f/dont-let-ontario-lose-its-oldest-landmark?qid=ac823184676f2c3da1bbae3d71d4ae22,Save the Graber Olive House Before It’s Gone Forever,https://images.gofundme.com/PGDuueydlovmZZFDtrYsKPKAhBU=/128x128/https://lh3.googleusercontent.com/a/ACg8ocKfHN4TYT9PUy3BrHulrTB-K5Ih-ydGu1m0o25eHA6o0iGEsnQ=s96-c,"Help Save the Graber Olive House – A 131-Year-Old Family Legacy
I’m Kelsey Graber, married to fourth generation, Robert Graber, into a 131-year-old family business named the Graber Olive House in Ontario, California. Our 131-year-old family business, the Graber Olive House, is in danger of being lost forever. As many of you know, the property is currently closed and now in the foreclosure process. Without immediate help, our community risks losing a piece of living history. For more than four generations, our family has poured our hearts and lives into this landmark, welcoming school tours, weddings, and family visits that have created countless memories for so many.
Even though foreclosure has begun, it is not yet final. With your support, we still have a chance to preserve the property and cover urgent expenses. Every donation will go directly toward utilities, loan payments, and essential operating costs needed to try to reopen its doors and prevent this one-of-a-kind site from being lost to development. We are at risk of losing this landmark in the coming months without support.
The Graber Olive House is more than just our family business, it is a living part of California’s history. On the grounds stand towering redwoods, a 250-year-old California Live Oak, and the original “Graber’s Firethorn” plant. The property is also home to the CC Graber House, olive trees, palm trees, and unique plants like the fragrant Watsonia marginata, which has been part of the site’s story for generations.
As long as we are able, we are committed to doing everything possible to continue preserving it for future generations.
Please consider donating and sharing to help us navigate this extremely difficult time and to give this historic landmark a fighting chance to survive.
Challenges we experienced and continue to face:
• COVID closures: Tours, events, and retail traffic—our lifeblood—dropped dramatically, wiping out critical operating revenue for an extended period.
• A poor crop season: Low to no yields, higher processing costs meant less product to sell, and thinner margins.
• A family buyout: To continue the family business, we took on additional obligations that became difficult to service once revenue fell.
• Rising costs: Insurance, utilities, materials, state wages, and maintenance for a 131 year-old property all climbed, compounding the strain.
• Partnership setback: A preservation partnership was halted when there was an appeal to our conditional use permit, leading the city to impose restrictive conditions that made it nearly impossible to operate fully as an event venue to cover costs in deferred maintenance on our property.
• Loss of Investors: Because of the city’s restrictive conditions, investor confidence has declined, forcing us once again to fight alone in search of someone who truly believes in preservation over quick profit.
We’re doing everything we can, but time is running out. Please donate or share to help us protect this irreplaceable piece of Ontario’s history. Please follow us on Facebook at Graber Olives for updates and news.
Thank you in advance for your donation, your support means the world to our family. Please help spread the word by sharing the news to your community. Sincerely, Kelsey Graber",4924,10.0,"People, Smile, Photograph, Happiness, Face"
https://www.gofundme.com/f/rebuilding-la-paz-mexican-restaurant?qid=ac823184676f2c3da1bbae3d71d4ae22,Rebuilding La Paz Mexican Restaurant,https://images.gofundme.com/4cVXMha41MLKdn29MMxefHB3jwM=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95088091_1759076332914098_r.png,"Dear friends and community members,
We are the Mendez Family, and we’ve proudly owned and operated LA PAZ Mexican Restaurant for 47 years. We consider El Segundo our home. Recently we faced an unexpected and devastating event: a car accident caused significant damage to our restaurant, leaving us struggling to continue our operations.
We are now facing an enormous financial strain. Insurance won’t kick in for at least three months. In the meantime, we are trying to support our staff and their families. We fully plan to rebuild and repair the restaurant. We cannot operate until our building is inspected for safety.
We work day to day to pay our staff and our greatest concern is supporting them and their families. 11 employees and their families are struggling right now while we remain closed. We are looking towards our community to help us bridge the gap to support our employees and keep our business afloat until we can reopen.
We are asking for your help to raise $60,000 which would cover one month of our operating costs. Nearly 40% of that goes towards our employees. We also have vendors that need to be paid, rent, and utilities that are due. These funds will go directly to these immediate expenses. Any contribution, big or small, will make a world of difference and will allow us to continue serving the community that we love.
We’ve proudly served the greater El Segundo community for 47 years and though we’ve faced hardships like Covid, recessions, and relocation, we’ve never faced a situation like this where we cannot operate in any capacity. We’ve always been able to find a way through, but we are running out of options. Please help us weather this storm by donating and/or sharing this page.",15959,9.0,"Motor vehicle, Car, Automotive Tire, Automotive Exterior, Automotive lighting"
https://www.gofundme.com/f/ccs-espresso-and-ice-creamery?qid=ac823184676f2c3da1bbae3d71d4ae22,CC’s Espresso and Ice Creamery,https://images.gofundme.com/NjbNxtthqU4OSuf02fKlIataTjE=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95318757_1759519269299505_r.png,"Hi everyone, I am reaching out on behalf of someone who has spent many years bringing smiles, kindness, and sweet treats to our community. Cindy Blackmore the owner of our beloved CC’s Espresso is one of the most giving people I know and will always make a point to donate to a friend in need. So In the spirit of giving and the up coming holiday season I have decided to create this go fund me to help her! As of last week the ice cream freezer at CC’s Espresso and Ice creamery has run its course. Please donate if you can! All the love!",1520,3.0,"Furniture, Shelf, Customer, Shelving, Countertop"
https://www.gofundme.com/f/pulse-hk-pulse-hk-crowdfunding-a-new-platform?qid=ac823184676f2c3da1bbae3d71d4ae22,《追光者 PULSE HK》 育成計劃：一個屬於香港人的新聞平台，以專業態度為世界各地香港人提供24小時新聞資訊。,https://images.gofundme.com/7EOWSfzT2iK-QaeXJMO84B2VyEg=/128x128/https://www.gofundme.com/person/profiles/50e9d3c6ea6a4192aae04d0c699584e5_edited_photo_1753949600855.png,"《追光者 PULSE HK》眾籌成立計劃
《追光者 PULSE HK》是一個全新的香港人國際新聞平台，由兩大海外港媒英國《追新聞》與台灣《光傳媒》，聯同前《自由亞洲電台》粵語組主任、前《有線新聞》中國組主管胡力漢，以及前《蘋果日報》動新聞主管李家聰共同創立。新平台計劃在三個地方設有分社：台灣、英國、北美，為世界各地的香港人提供24小時新聞。
為何要眾籌？
我們的新聞平台屬於香港人，會以專業持平的態度報道新聞，為香港人發聲。惟我們背後並沒有金主或「大水喉」支持，要讓《追光者》成為黑暗中的燈塔，必須要靠大家的參與及貢獻。
眾籌用途？
我們計劃組成15至20人的專業團隊，成員都是流散世界各地的資深新聞人，希望藉着我們的豐富經驗及新聞觸覺，填補過去幾年香港新聞界因為無法看到的紅線而出現的黑洞。我們會專注影像報道，除每日半小時新聞，亦會製作「懶人包」影片；另會提供深入的中國調查報道。PULSE HK 將設「英語組」，以英語報道香港本地以及國際新聞，尤其專注於世界各地港人社群關心的社會時事。
為何是400萬？
要維持這個運作規模，我們預算每月開支最少要港幣50萬元，長遠我們打算透過讀者訂閱、廣告及 YouTube 收益做到收支平衡，但估計要6至8個月時間才能達成目標，因此我們希望眾籌港幣400萬元作為新平台的起動資金。
一個新聞平台，永遠不能單獨存在，它是一個有機之物，如何生存、成長，並非幾個人之事。這點光，能否成為一座照亮黑暗的燈塔，在充滿暗湧的黑濤中，為迷茫的航行者帶來一絲慰藉和安穩，就讓我們一起努力吧。
創辦人的話
胡力漢：不論中國和香港，整個世界已變得模糊——我們肩負的責任更大、更要堅持對光的追尋。
李家聰：一日新聞人，一世新聞人，但願能在自由之地繼續報道，抱擁新聞自由，堅持真相，為民發聲。
梁嘉麗：《光傳媒》創刊辭是「風雨飄搖」，兩年多過去，這場風雨沒有停下來，風更大了，雨也更猛。今天之後，離散媒體進入新時代，我們將繼續堅守專業，繼續努力為大家寫下歷史初稿。真相，絕不容許被篡改。
《追新聞》：四年前我們離開香港，有種責任在海外延續記者之路。今天我們亦基於最大的公眾利益，與志同道合的同道走在一起，希望結合一把更大的聲音，繼續報道真相。
PULSE HK: Crowdfunding a New Platform for Global Hongkongers
PULSE HK is a brand new international news platform for Hongkongers. It is founded by two overseas Hong Kong media outlets — The Chaser News (UK) and Photon Media (Taiwan) — together with Wu Lik-hon (former Director of RFA’s Cantonese Service and former Head of i-Cable News’ China Desk) and Edward Li (former Head of Multimedia News at Apple Daily).
With planned bureaux in Taiwan, the UK, and North America, PULSE HK will provide 24/7 news for Hongkongers around the world.
Why Crowdfund?
PULSE HK belongs to the people. We are committed to reporting the news fairly, professionally, and without fear or favour — giving voice to Hongkongers wherever they are.
But we do not have wealthy backers or secret sponsors behind us. If this platform is to become a beacon in the dark, it must be built by you, with you.
How Will the Funds Be Used?
We plan to assemble a professional news team of 15–20 experienced journalists, now scattered across the globe. With our sharp instincts and deep understanding of the region, we hope to fill the news vacuum left by the invisible red lines imposed on Hong Kong’s media in recent years.
We will focus on video storytelling — producing daily 30-minute news programmes and explainer videos, as well as in-depth investigative reporting on China.
PULSE HK will also include an English-language desk, covering both local and international news with a special focus on stories that matter to Hongkongers abroad.
Why HK$4 Million?
To run a newsroom of this scale, we estimate monthly costs of at least HK$500,000. Our long-term goal is to sustain the operation through reader subscriptions, advertising, and YouTube revenue.
However, we expect it will take 6 to 8 months to reach that goal — which is why we’re crowdfunding HK$4 million as our start-up fund.
A news platform cannot thrive in isolation. It is a living organism—its survival and growth depend on collective strength and public trust. Whether this glimmer of light can grow into a beacon in the turbulent dark waters, guiding those adrift toward hope and clarity, we leave that to all of us, together, to realize.
Words from the Founders
""
Even as the world blurs, we hold the lens steady—because truth matters. And light is worth chasing, no matter where we are.."" -
Wu Lik Hon
""
Once a journalist, always a journalist. I hope to keep reporting in a free land, standing firm for press freedom, truth, and the people.."" -
Edward Li
""
Photon Media launched in a time of storm. Two years on, the storm has not stopped—the wind becomes fiercer, and the rain hits harder. From today, diaspora media enters a new era. We will continue to uphold professionalism and keep writing the first draft of history. The truth must never be rewritten,"" -
Shirley Leung Ka Lai
""
Four years ago, we left Hong Kong with a sense of duty—to continue journalism in exile. Today, in the spirit of public service, we join hands with like-minded colleagues to amplify our voice and keep reporting the truth."" -
The Chaser News Team",181518,67.0,"Text, Font, Logo, Graphics, Graphic design"
https://www.gofundme.com/f/rising-from-the-ashes-help-rebuild-la-santisima-gourmet?qid=ac823184676f2c3da1bbae3d71d4ae22,Rising From the Ashes: Help Rebuild La Santísima Gourmet,https://images.gofundme.com/mG2MAk6PLhqciUJlX5dWtdmXZ20=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95090893_1759007977594810_r.png,"Our family restaurant La Santísima Gourmet suffered a fire. We lost so much, but not our hope.  With your support, we will rise again, rebuild stronger, and continue serving with love. Every contribution helps us keep our dream alive and our community spirit shining.  ❤️❤️❤️",2871,9.0,"Night, Smoke, Midnight, High-visibility clothing, Workwear"
https://www.gofundme.com/f/help-sprig-vine-close-with-dignity?qid=ac823184676f2c3da1bbae3d71d4ae22,Help Sprig & Vine Close with Grace,https://images.gofundme.com/Xkpc6PUvoiqAyISx6T6lZsJgPMA=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95337371_1759585043921536_r.png,"After an incredible journey spanning 15+ years, Sprig & Vine in New Hope, PA will be closing on October 19th 2025. Since March 2010, we’ve proudly served nearly half a million vegan meals but unfortunately despite our best efforts, we have reached a point where it’s no longer financially viable to continue. The love our customers gave us kept us here but we could only go so far before the unsustainable financial burden forced the painful decision to say goodbye. We've dug a deep hole trying to stay afloat & we can use your help in closing this chapter.
If you've had a memorable experience at Sprig & Vine, we humbly ask that you consider donating and sharing to help us close this chapter with dignity by helping cover closing costs, bills, debt, final payroll & additional funds to support staff during this transition.
Closing a business can be costly and we would love to end this chapter by being able to pay our suppliers, employees, credit cards and debt.
Your support will help provide stability for the future, ease our burden as we move forward and allow us to proceed with dignity and grace. Any donation amount will make a profound impact and is greatly appreciated.
Thank you for being a part of our journey.
With love & gratitude,
Ross",2618,2.0,"Font, Advertising, Banner, Sign, Natural foods"
https://www.gofundme.com/f/unicorn-staff-fire-relief-fund?qid=ac823184676f2c3da1bbae3d71d4ae22,Unicorn Staff Fire Relief Fund,https://images.gofundme.com/KFd8oZWEbACZRDvTOUwvzC78y2g=/128x128/https://lh3.googleusercontent.com/a/ACg8ocJZbCQPz3Y7jlnSxWicE51WwyI5F-3KLZhKbRC1ViT9w0a9Miv2TQ=s96-c,"July 30th marked a turning point in the Seattle nightlife scene. A small electrical fire at Post Options, next door to Unicorn, has caused pain and heartache across our community. Thankfully, no one was injured, but the staff’s lives and livelihoods were suddenly put on hold.
The business is working to recover, but Unicorn remains closed as we restore the space. While the doors may be shut, the world continues to move forward, leaving so many without work. Drag artists, bartenders, security, kitchen staff, and management are all in limbo as the wait continues.
As a community, we are coming together to support those who’ve brought us endless joy, through pinball, that very specific crane game, countless nights of entertainment, and above all, a loving and wonderful staff.
Every dollar goes directly to supporting Unicorn’s incredible staff, our artists, bartenders, security, kitchen crew, and management—while they wait to return to the stage and the community they love. Thank you for helping us take care of them.",4250,26.0,"Facial hair, Beard, Muscle, Moustache, Active Shirt"
https://www.gofundme.com/f/move-or-die-save-blue-ocean?qid=ac823184676f2c3da1bbae3d71d4ae22,Move or Die: Save Blue Ocean,https://images.gofundme.com/0decRUI4tbh5dXCRJiNKty5QF9Q=/1200x900/https://d2g8igdw686xgo.cloudfront.net/95249371_1759341215900753_r.png,"Hey everyone,
Ben here, and I want to share something really personal and important about Blue Ocean and our journey. For those of you who’ve been following us, you know we’ve poured our hearts into this restaurant for years. We’ve served up countless bowls of ramen, celebrated with you over sushi, music, events, and built a great community right here in St. Louis.
But now we’re at a turning point. You might have heard some of the rumblings: the building owners are pushing us out to make room for a new tenant. They want us gone in 30 days—an impossible timeline for a small business like ours. And the truth is, we just don’t have the funds on hand to secure a new lease, especially with all the upfront costs.
We’ve always been the underdogs, and we’ve overcome a lot—from surviving the tough years after COVID to keeping Blue Ocean alive and thriving. But this time, we need a little help from our friends, family, and the incredible community that’s supported us all along. We’re launching a GoFundMe to raise the funds we need to secure a new space and keep Blue Ocean’s legacy alive.
So, if Blue Ocean has ever given you a great meal, a memorable night, or just a warm place to gather, we’d be so grateful for your support. Every little bit helps, and even just sharing our story means the world to us.
Thank you for being part of our family. Let’s keep Blue Ocean sailing.
With love and gratitude,
Ben and the Blue Ocean Team",1735,5.0,"Food, Restaurant, Bar, Drinking establishment, Comfort food"
https://www.gofundme.com/f/support-the-juicy-kitchen-team-during-fire-repairs?qid=ac823184676f2c3da1bbae3d71d4ae22,Support the Juicy Kitchen Team during Fire Repairs,https://images.gofundme.com/FCV2duXLaK4vEZzH5DhrWE-RjNI=/1200x900/https://d2g8igdw686xgo.cloudfront.net/94844785_1758417524521359_r.png,"On the evening of Wednesday, September 17, a merchandiser freezer malfunctioned and caught fire at Juicy Kitchen. Most importantly, everyone made it out of the cafe safely. Our wholesale team was in at the time and noticed when the freezer caught fire. They acted quickly with a fire extinguisher until the Ann Arbor Fire Department came to clear out the rest of the fire and smoke. We are so grateful that everyone is safe and for the quick action taken by both our staff and the fire department. While we are lucky the fire was quickly put out and did not spread further, we are still unfortunately left with extensive damage that will take time to repair. To give an idea: everything in the cafe must be removed and professionally sanitized and cleaned, the wall the freezer was against will need to be torn down and rebuilt, ceiling tiles, insulation, and equipment will have to be replaced due to smoke damage, along with an almost total loss of inventory. We don’t know how long exactly this will all take or whether or not our insurance will be able to cover all of the associated costs. The road ahead of us is a bit uncertain, but there are two things we are absolutely sure of: we will get back to serving the community we love so dearly just as quickly as we can and we will do everything in our power to support and retain our amazing team during this time - they are what makes Juicy Kitchen the special place that it is. While this situation has been incredibly stressful and heartbreaking, we have been so touched by all the love and support we have received from our community. So many people have asked what they can do to help, and our biggest concern is making sure our staff is taken care of. We are humbly asking for donations to support our team while we are closed for repairs. They are so special and work so hard to nurture our beloved guests with their food and service - we can’t imagine reopening without them. Thank you so much for your kindness and support, we love you and are eagerly waiting for the day we can welcome you back into the cafe!",16056,16.0,"Interior design, Restaurant, Shelf, Chair, Restaurant menu"
